"id","median_house_value","median_income","housing_median_age","total_rooms","total_bedrooms","population","households","latitude","longitude"
16843,12.6185133673748,5.748,28,4946,848,2683,824,37.63,-122.45
16844,12.5471769944779,4.7625,35,5113,959,3004,964,37.63,-122.44
16845,12.7434428245183,4.9732,34,4135,687,2154,742,37.63,-122.43
16846,12.7498493694359,4.1692,21,10252,2595,4790,2428,37.61,-122.43
16847,12.5570815678423,4.25,49,1464,302,636,259,37.62,-122.41
16848,12.5194224647305,3.8214,46,2975,643,1479,577,37.61,-122.41
16850,12.6906569580909,6.3443,39,1355,214,682,246,37.62,-122.42
16851,12.6381796845848,4.4643,40,1545,264,756,282,37.62,-122.42
16854,12.672946381767,4.8295,43,2367,409,1141,400,37.62,-122.42
16855,12.6339513484752,4.8,36,1017,165,407,159,37.62,-122.42
16856,12.6694921468989,4.4091,36,1538,256,671,247,37.62,-122.42
16859,12.3987569893597,2.639,39,4220,1055,2720,1046,37.63,-122.41
16860,12.2666972673466,2.225,41,98,20,68,19,37.64,-122.42
16861,11.878956503833,3.5214,15,2748,997,1447,901,37.63,-122.43
16862,12.5245263766487,2.375,46,66,11,30,12,37.63,-122.42
16863,12.3392914893164,4.2262,37,1252,275,878,287,37.63,-122.41
16866,12.2802520437044,4.4464,38,1204,268,921,247,37.64,-122.41
16867,12.6710637329524,3.1628,35,2084,549,1077,545,37.61,-122.4
16871,12.7582321327891,4.7381,43,1934,303,847,300,37.61,-122.41
16872,12.9287786283317,4.1364,31,4424,834,1915,817,37.6,-122.41
16873,12.9118892291908,5.8783,34,3562,565,1542,563,37.6,-122.42
16874,13.053870380959,6.3719,26,2754,402,1128,395,37.6,-122.41
16875,13.0170028617465,6.2946,34,3931,622,1717,621,37.59,-122.41
16877,12.8193646008407,3.5817,30,5351,1134,2558,1074,37.6,-122.4
16878,12.9487240209932,6.221,52,1380,203,530,210,37.6,-122.4
16879,12.8664383365657,4.652,44,2304,384,986,379,37.6,-122.39
16883,13.0339692266417,3.0744,31,3052,844,1581,788,37.59,-122.38
16885,13.1223653774023,7.8997,36,6026,852,2314,892,37.58,-122.39
16886,13.1223653774023,6.358,26,3281,531,1145,480,37.58,-122.4
16887,13.1223653774023,6.0374,33,2064,299,813,303,37.59,-122.39
16888,13.0170028617465,6.4865,35,520,83,185,76,37.57,-122.39
16889,12.7656884334656,5.048,26,15,3,11,3,37.6,-122.37
16890,12.7764870607078,3.4412,39,4645,1196,2156,1113,37.59,-122.37
16891,12.842913989879,5.7837,49,1657,266,613,270,37.59,-122.38
16893,13.1223633774043,4.4,52,2188,361,917,357,37.58,-122.37
16894,13.1223653774023,8.4704,52,1704,226,671,243,37.58,-122.38
16895,13.1223653774023,6.471,52,2039,299,772,303,37.58,-122.38
16899,13.1223653774023,4.5486,52,1900,290,665,276,37.58,-122.37
16900,12.8646283813205,5.6206,44,1395,269,736,288,37.59,-122.34
16901,12.7935814940671,4.7917,40,2362,468,992,425,37.58,-122.33
16902,12.8271866231903,3.8413,50,2784,743,1622,698,37.58,-122.34
16904,12.7674012514693,3.5125,20,2638,854,1352,718,37.59,-122.36
16906,12.8346813049525,2.8393,26,854,246,396,231,37.58,-122.35
16907,12.9803388773749,4.2407,39,2647,616,1254,555,37.57,-122.34
16908,13.1223653774023,4.97,52,2059,345,800,308,37.57,-122.35
16909,13.1223653774023,12.4291,34,2697,313,810,279,37.58,-122.37
16912,13.1223653774023,11.6833,21,7189,874,2440,846,37.56,-122.37
16913,13.1223653774023,12.6417,39,3562,391,1139,391,37.56,-122.34
16914,13.1223653774023,13.3913,25,4470,518,1507,504,37.55,-122.34
16916,13.1223653774023,14.4219,52,1659,191,519,201,37.56,-122.35
16917,13.1223653774023,7.0422,52,2635,408,967,374,37.57,-122.34
16918,13.1223653774023,8.2598,52,2547,373,876,359,37.57,-122.34
16919,13.1223653774023,10.4286,52,2170,269,784,274,37.57,-122.35
16920,12.6115377536383,3.9728,28,3751,949,1691,846,37.57,-122.34
16921,12.6710637329524,3.1111,43,2543,621,1301,606,37.57,-122.33
16923,12.5703684766003,3.4836,27,5144,1481,2518,1447,37.58,-122.33
16924,12.5616469840249,3.38,28,2784,736,1534,685,37.58,-122.33
16927,12.496126902127,4.1875,45,1165,236,845,251,37.57,-122.31
16928,12.3592228250238,2.7474,43,1772,422,1573,401,37.58,-122.33
16929,12.379605696291,3.2891,42,2574,614,2377,588,37.57,-122.32
16930,12.3664893669361,3.2285,33,3384,819,2626,793,37.57,-122.32
16932,12.5865617675682,3.7422,42,3157,676,1603,629,37.57,-122.31
16933,12.4292161968444,2.8571,44,537,173,355,194,37.56,-122.32
16934,12.5542616858186,3.625,20,2126,643,1112,597,37.57,-122.33
16935,12.3779229024568,3.8317,9,1150,287,377,243,37.56,-122.32
16936,13.1223653774023,3.4902,34,6394,1619,2400,1496,37.56,-122.33
16938,12.9360337992128,3.162,26,2339,704,1283,654,37.56,-122.32
16939,13.1223653774023,10.0743,50,1975,245,644,251,37.56,-122.33
16940,13.1223653774023,4.6406,50,2501,433,1050,410,37.55,-122.32
16941,13.1223653774023,9.3694,51,2565,332,870,309,37.55,-122.33
16942,13.1223653774023,6.9533,44,2465,328,843,324,37.55,-122.34
16943,12.7852109094783,3.9688,52,2351,494,1126,482,37.56,-122.31
16944,12.5994651724041,3.25,52,900,183,371,166,37.55,-122.31
16946,12.8919434171193,4.4583,44,2151,411,849,370,37.55,-122.32
16948,12.9170597442185,5.0774,34,3661,692,1608,656,37.54,-122.32
16950,12.9312028719432,6.7042,18,4493,760,1784,725,37.53,-122.33
16951,13.0238681306552,7.7743,27,2169,305,905,319,37.53,-122.35
16953,13.0357155706787,4.0417,25,1729,383,769,352,37.53,-122.33
16954,13.0832066622031,6.3892,17,6645,1034,2557,1032,37.52,-122.32
16955,12.8389388952052,5.4351,37,1338,215,535,221,37.53,-122.3
16957,12.8394698216843,5.3261,38,984,171,429,157,37.53,-122.3
16958,13.0328762109028,6.8336,35,1817,262,659,262,37.52,-122.31
16960,12.7381704045717,2.9405,39,4292,1097,1758,987,37.54,-122.3
16964,12.869275949717,4.75,46,2444,397,952,402,37.54,-122.31
16965,12.7985704179402,4.6125,41,1608,269,676,267,37.53,-122.31
16966,12.8664383365657,5.779,39,2795,464,1183,443,37.53,-122.32
16967,12.7773346381,3.9722,27,3931,933,1877,851,37.55,-122.31
16968,12.8835984451872,4.163,49,1340,281,660,284,37.54,-122.31
16970,12.7736566031148,3.1842,42,1159,261,465,247,37.54,-122.31
16971,12.7449024657058,3.9833,35,3675,735,1930,715,37.55,-122.3
16972,12.5168607066964,2.6159,45,507,140,305,139,37.55,-122.31
16973,12.6433593659613,4.2955,45,1685,321,815,314,37.56,-122.31
16975,12.7071509178413,4.9013,45,1792,301,829,318,37.56,-122.31
16977,12.5197878950288,4,37,1437,305,979,331,37.57,-122.31
16978,12.5102430354868,4.6371,31,2197,477,1193,394,37.57,-122.31
16979,12.5095050280732,5.033,36,1973,352,1169,370,37.57,-122.3
16980,12.5128217806992,4.7344,37,1962,367,1267,382,37.56,-122.3
16981,12.5285183979182,4.7917,36,2406,436,1189,403,37.57,-122.3
16982,12.7349346317823,5.3683,34,1693,281,846,291,37.56,-122.29
16983,12.5496623499203,5.5381,36,1379,228,750,227,37.56,-122.3
16984,12.5755650931795,5.8221,36,805,140,445,139,37.56,-122.29
16985,12.5237988393303,5.5184,35,1873,351,945,333,37.56,-122.3
16986,12.6306865724771,5.0353,12,6474,1467,2516,1390,37.56,-122.29
16988,13.1223653774023,4.7045,17,1321,425,683,408,37.55,-122.26
16990,12.837344422372,7.2477,16,2118,333,770,318,37.54,-122.26
16992,12.8365462315621,6.1228,17,4199,629,2020,630,37.55,-122.28
16993,12.5848514883758,4.9434,17,3211,847,1553,812,37.56,-122.27
16994,12.682927749725,5.6936,5,4921,1179,1810,1073,37.56,-122.27
16995,12.7001589452919,5.3247,13,1422,295,395,195,37.54,-122.26
16996,13.1223653774023,9.1415,5,3264,442,1607,453,37.54,-122.26
16997,12.9415606665796,6.9635,5,1649,388,779,376,37.54,-122.26
16998,12.9917990073832,6.035,5,2140,420,990,394,37.54,-122.27
16999,12.9472954493217,7.3644,16,3913,565,1752,557,37.54,-122.27
17001,12.8764628389675,5.6683,23,7283,1342,3399,1298,37.56,-122.26
17002,12.9091701569433,6.5948,23,7995,1254,3484,1198,37.57,-122.26
17005,12.5886102489946,3.9699,24,5114,1357,3169,1268,37.54,-122.28
17006,12.5886102489946,4.9091,43,2268,438,1151,449,37.54,-122.29
17008,12.6051842796662,5.0081,39,1459,285,761,291,37.54,-122.29
17010,12.6462611896967,3.0278,35,2043,511,1089,504,37.53,-122.29
17011,12.9899741893586,4.8047,15,5417,1199,2593,1098,37.53,-122.28
17012,12.6472265960468,5.1207,34,1980,385,970,391,37.53,-122.28
17013,12.49650094365,3.5,43,1145,230,586,254,37.53,-122.27
17014,12.5661916518715,3.5445,25,3710,1015,2068,958,37.53,-122.28
17015,12.869018317357,5.3506,33,4104,751,1837,771,37.52,-122.29
17016,12.893704645402,4.0801,27,2958,655,1285,577,37.52,-122.28
17017,12.9835609745239,4.0313,29,1526,355,724,315,37.52,-122.28
17018,12.893955996415,5.4719,38,2197,357,1228,373,37.52,-122.28
17020,12.9408415007809,5.5902,38,2769,387,994,395,37.52,-122.3
17021,12.8764628389675,5.4322,35,2789,445,1156,404,37.51,-122.3
17022,12.8536993107883,8.1039,32,2297,347,871,342,37.52,-122.3
17023,12.9849387014927,7.7364,24,2328,335,969,354,37.52,-122.31
17028,12.9631331518338,6.1004,35,3040,520,1374,518,37.51,-122.29
17029,12.4541039123522,3.0833,34,483,131,291,157,37.52,-122.26
17030,12.4611023857067,5.3264,46,672,149,351,136,37.51,-122.26
17031,12.5755650931795,4.8382,45,989,174,504,180,37.51,-122.25
17033,12.8073786224245,4.5075,39,3996,793,1744,761,37.51,-122.27
17034,12.6878813202257,2.7075,29,3703,1075,1611,1025,37.51,-122.26
17036,12.7952472357071,3.7045,52,878,186,393,186,37.5,-122.26
17037,12.7512996960135,4.95,45,1812,336,752,329,37.5,-122.25
17038,12.7645449227635,4.224,43,2607,477,1225,461,37.49,-122.25
17041,12.8341478293464,5.6271,44,6983,1131,2818,1115,37.5,-122.26
17042,12.9116423460887,6.1064,33,4719,758,1980,757,37.51,-122.28
17044,13.1223653774023,6.5475,25,7335,1157,2626,1049,37.49,-122.28
17046,13.1223653774023,8.5184,26,3542,507,1392,524,37.48,-122.27
17047,13.0198875858151,5.6038,34,4453,682,1805,672,37.48,-122.26
17048,13.1223653774023,7.4678,15,5480,892,2009,831,37.48,-122.29
17049,13.1141295724772,6.7058,44,3022,473,1235,477,37.47,-122.27
17050,13.1223653774023,7.0001,26,5067,750,1996,728,37.46,-122.26
17051,13.1223653774023,6.8879,44,863,114,281,99,37.47,-122.28
17052,12.6574666855267,5.1071,41,1183,203,455,171,37.47,-122.24
17053,12.9952115917438,5.0863,37,3507,569,1663,608,37.48,-122.25
17054,12.6404490971328,6.1244,40,1504,270,689,287,37.47,-122.24
17055,12.6280670555895,5.4688,38,645,124,265,103,37.47,-122.25
17056,12.8563123250788,5.9062,35,3183,515,1313,487,37.47,-122.25
17057,13.1223653774023,7.1621,45,2743,390,974,400,37.48,-122.25
17058,12.7996756957537,4.8966,45,4126,696,1722,668,37.48,-122.24
17060,12.801331325271,6.2154,47,2423,407,1010,407,37.48,-122.24
17062,12.4897466965844,3.8684,38,4105,950,2561,909,37.49,-122.24
17065,12.3238556811866,2.2746,24,2528,947,2437,861,37.49,-122.21
17066,12.3436583084827,2.8058,47,2570,783,3107,724,37.48,-122.22
17067,12.4292161968444,2.56,34,1541,584,1564,558,37.48,-122.22
17069,12.9851681382265,6.7413,3,6164,1175,2198,975,37.55,-122.24
17070,12.9539447257794,7.6864,16,4428,664,1677,623,37.53,-122.25
17071,12.6501172356058,6.2007,4,5233,1109,1690,907,37.53,-122.26
17072,12.8103886123835,4.3594,14,1472,291,876,292,37.52,-122.25
17073,11.3793940723457,2.7399,18,2962,945,1639,851,37.52,-122.21
17074,12.4886165401258,4.1776,35,7067,1646,5380,1597,37.48,-122.19
17075,12.3779229024568,2.9286,20,505,216,326,216,37.48,-122.21
17076,12.2927089521897,3.0147,37,1326,335,1771,335,37.48,-122.21
17077,12.5061772379805,1.9844,32,640,166,991,160,37.48,-122.2
17079,12.4818086469636,3.4427,30,1170,258,610,243,37.48,-122.2
17080,12.4950039373824,4.2708,45,886,165,492,173,37.48,-122.19
17081,12.5668890019695,4.5568,38,1300,269,608,292,37.48,-122.19
17082,12.6517195432712,4.8068,44,1371,263,589,301,37.47,-122.19
17083,12.5360955584715,4.2083,44,1927,332,846,362,37.47,-122.2
17084,12.6785731549745,3.1989,37,1053,266,939,267,37.47,-122.2
17086,12.2199755506992,2.92,33,1266,415,1991,334,37.47,-122.21
17087,12.2596134124582,3.0472,26,1777,555,1966,497,37.47,-122.21
17090,12.0239510687389,2.5,35,367,113,398,109,37.47,-122.22
17091,12.5164942049514,3.1864,28,5956,1612,3571,1549,37.47,-122.22
17093,12.5303276982128,3.623,39,5264,1259,3057,1265,37.47,-122.23
17094,12.6061901473117,2.7969,38,1578,399,879,388,37.48,-122.23
17095,12.6716916764581,4.5556,35,2283,491,1148,436,37.47,-122.24
17096,12.6218180630459,3.929,36,2021,433,1117,432,37.47,-122.24
17097,12.8040846309751,4.2232,33,2643,464,1015,427,37.46,-122.23
17098,12.7182972902099,4.4167,26,4670,1039,2103,933,37.46,-122.23
17101,13.1143312057071,5.9285,17,2742,441,986,421,37.45,-122.26
17103,12.7446107078627,4.3214,37,2586,495,1208,502,37.46,-122.22
17104,12.8868941763995,5.0457,34,4177,723,1586,660,37.45,-122.23
17106,12.9222036624805,6.0255,13,2888,546,1182,504,37.46,-122.22
17108,13.1223653774023,15.0001,31,2328,270,722,247,37.44,-122.2
17110,13.1223653774023,10.8758,48,2560,322,921,301,37.46,-122.21
17111,13.1223653774023,15.0001,40,1777,207,577,207,37.46,-122.21
17112,13.1223653774023,15.0001,40,2529,293,831,258,37.46,-122.18
17114,13.1223653774023,13.367,37,2848,328,852,327,37.47,-122.18
17115,12.7416884381034,5.397,44,2581,437,1006,414,37.47,-122.16
17116,12.7733731162241,5.9629,39,2427,401,1178,408,37.48,-122.17
17117,11.9990484760958,2.6506,33,3687,852,3091,852,37.47,-122.16
17118,11.9659100890464,2.3769,36,2238,479,1949,457,37.48,-122.16
17119,13.1223653774023,15.0001,46,30,4,13,5,37.5,-122.14
17123,12.0633563433286,5.0893,25,1630,353,1546,371,37.47,-122.13
17124,11.9791720453383,2.5294,37,1576,334,1385,323,37.46,-122.13
17125,11.9804259639978,3.7312,35,1321,300,1133,287,37.46,-122.13
17126,11.9556863578221,2.0096,38,1276,314,955,287,37.45,-122.12
17127,12.1313490993342,3.2642,31,2247,573,1711,511,37.46,-122.13
17128,12.0239510687389,4.983,30,1480,294,1126,301,37.47,-122.13
17130,11.8879313655937,2.7993,37,1844,382,1634,417,37.47,-122.15
17134,12.6958789020721,5.6407,39,1295,239,566,242,37.47,-122.15
17135,12.8468733457179,5.6234,42,1995,412,794,374,37.46,-122.15
17138,12.9244001246204,4.2667,32,2663,661,1403,733,37.46,-122.16
17140,13.1223653774023,4.1985,34,5419,1183,2002,1138,37.46,-122.19
17141,13.1223653774023,4.4531,33,1828,396,766,378,37.45,-122.17
17142,13.1223653774023,5.1995,35,1025,242,388,232,37.45,-122.17
17143,13.0394164565834,4.4688,43,2061,437,817,385,37.45,-122.18
17144,12.8848673198657,4,37,5257,1360,2128,1264,37.45,-122.18
17145,13.0489320993184,5.1032,18,1636,414,853,439,37.45,-122.19
17146,13.1223653774023,8.2436,44,2237,347,948,346,37.44,-122.18
17147,13.1223653774023,9.3198,38,3383,456,1203,465,37.44,-122.19
17148,13.1223653774023,8.9955,39,4402,618,1616,631,37.44,-122.19
17149,13.1223653774023,7.3681,38,3626,528,1350,532,37.43,-122.2
17151,13.0047053339361,5.2421,40,2223,412,1050,417,37.43,-122.2
17152,13.066427745074,6.6136,39,2392,420,937,406,37.43,-122.19
17153,13.1223653774023,5.2391,22,3294,744,1337,655,37.43,-122.2
17154,13.1223653774023,8.6963,33,1606,254,727,271,37.43,-122.21
17155,13.1223653774023,5.7211,23,5741,1012,1843,888,37.43,-122.21
17156,13.1223653774023,7.4542,16,1945,320,512,300,37.42,-122.23
17157,13.1223653774023,8.4375,47,932,167,295,116,37.42,-122.19
17158,13.1223653774023,9.7796,20,975,134,324,146,37.43,-122.21
17159,13.1223653774023,11.9666,28,564,72,191,79,37.42,-122.21
17160,13.1223653774023,8.2782,37,1296,194,540,192,37.4,-122.2
17163,13.1223653774023,13.2986,17,3095,442,1173,424,37.35,-122.2
17165,12.7656884334656,5.1831,26,440,202,322,218,37.37,-122.22
17168,13.1223653774023,10.2811,34,2999,365,927,369,37.45,-122.25
17170,13.1223653774023,7.652,36,2410,361,934,377,37.43,-122.24
17171,13.1223653774023,15.0001,33,1601,223,629,215,37.43,-122.27
17172,13.1223653774023,10.6514,33,370,42,153,53,37.39,-122.25
17173,13.1223653774023,7.8633,28,1103,164,415,154,37.38,-122.26
17176,12.7206910675349,4.875,18,2297,416,1086,381,37.5,-122.47
17178,12.6713777539944,4.7578,22,1564,278,761,270,37.51,-122.48
17179,12.8057329829967,6.7606,15,4974,764,2222,774,37.51,-122.47
17182,12.8158382171511,6.3256,15,3456,545,1527,535,37.54,-122.49
17184,12.8261113542695,8.2364,11,749,137,355,124,37.51,-122.5
17185,13.1223633774043,4.5625,21,1209,309,801,259,37.5,-122.49
17186,12.7778992908536,4.8405,17,11999,2249,5467,1989,37.43,-122.43
17187,13.1223653774023,7.439,21,1799,293,576,277,37.46,-122.34
17188,13.0309057669155,7.7773,33,1054,209,400,161,37.34,-122.38
17190,12.5342966732949,5.3951,37,2607,534,1346,507,37.32,-122.27
17191,12.674199514763,5.1002,30,2762,593,1581,502,37.24,-122.27
17192,12.5640966790382,3.3047,52,1746,315,941,220,37.18,-122.38
17195,12.7619672326637,5.8635,24,2746,433,1076,380,34.45,-119.79
17198,12.5807348444833,2.4701,28,1985,582,1092,548,34.44,-119.76
17199,12.4829465192654,5.5073,6,2864,642,1404,603,34.45,-119.75
17200,13.1223653774023,7.9248,21,2377,322,1007,328,34.48,-119.78
17201,12.9908870146159,5.9522,26,3563,579,1479,575,34.5,-119.75
17202,13.1223653774023,6.4744,23,2077,306,705,256,34.45,-119.78
17203,12.7868906411162,3.1364,38,1729,394,801,395,34.44,-119.73
17204,12.7378766756814,4.5278,35,2703,654,1383,631,34.43,-119.73
17205,12.5930342820738,3.4047,26,4257,1031,1861,950,34.44,-119.74
17207,12.5245263766487,2.5694,27,984,299,777,313,34.43,-119.72
17211,12.4490188241406,2.1974,18,1170,372,681,346,34.43,-119.71
17212,12.4950039373824,3.1563,31,1643,499,1253,499,34.42,-119.71
17213,12.5396836498704,2.6429,47,1572,417,790,384,34.43,-119.71
17214,13.1223653774023,6.3997,50,3265,509,1256,443,34.44,-119.72
17215,13.0013250490273,4.1316,52,1837,343,711,355,34.44,-119.71
17220,13.1223653774023,7.7261,32,3725,569,1304,527,34.47,-119.7
17222,12.8594389560783,5.5922,35,2183,363,988,351,34.45,-119.71
17224,12.5906545427219,4.7,43,1781,342,663,358,34.44,-119.72
17225,12.5772913149097,3.8819,39,1489,304,700,268,34.44,-119.72
17226,12.7688263621565,4.8021,48,2114,390,973,367,34.44,-119.73
17229,12.8560513306887,6.0597,29,2526,388,1092,409,34.45,-119.74
17230,13.1223653774023,6.8406,41,1989,271,666,269,34.44,-119.69
17231,13.0026785344583,4.149,44,2440,485,1011,442,34.43,-119.69
17233,12.5446854466505,2.875,43,1257,311,671,263,34.43,-119.69
17235,13.1223653774023,8.7394,23,2600,398,917,374,34.44,-119.68
17237,13.1223653774023,6.5631,26,2790,413,1014,397,34.44,-119.66
17239,13.0472087038036,5.2888,32,3202,537,1316,538,34.44,-119.67
17240,12.3375394082725,2.5104,30,1273,343,1082,325,34.43,-119.69
17241,12.3715870840077,2.9896,33,1961,462,1693,445,34.43,-119.68
17242,12.4340047135762,3.5208,49,1785,386,1267,380,34.43,-119.68
17243,12.8057329829967,3.1625,28,1814,526,849,420,34.38,-119.67
17245,12.3942105876456,2.3681,39,1467,381,1404,374,34.43,-119.67
17246,12.4159283025174,2.0643,37,1673,444,1477,446,34.42,-119.67
17247,12.3570755190667,2.5947,23,1333,393,1369,381,34.42,-119.67
17248,12.5906545427219,2.375,52,1364,460,804,400,34.43,-119.7
17250,12.8007797532769,3.1667,41,725,239,582,214,34.42,-119.7
17251,12.4435135015452,1.2762,17,1826,544,1325,532,34.42,-119.69
17254,12.4167386753333,2.925,49,1560,436,1041,411,34.42,-119.71
17255,12.4649693665502,2.16,39,1172,322,606,316,34.42,-119.71
17257,12.4207807180233,2.675,43,1802,557,1490,538,34.42,-119.7
17258,12.3305002239052,2.2069,52,1526,458,1633,449,34.41,-119.7
17259,12.4863523882152,3.5905,37,1635,427,1027,408,34.42,-119.72
17260,12.4292161968444,2.6019,31,1524,383,1257,398,34.42,-119.72
17261,12.4688214514367,2.6983,49,1610,370,961,351,34.42,-119.72
17263,12.4407494326581,4.1062,52,1411,324,1091,306,34.42,-119.71
17264,12.3493068136161,2.5506,23,2068,658,1898,570,34.42,-119.71
17266,12.7224826475901,4.375,20,1648,319,905,307,34.35,-119.73
17267,12.8049091466189,4.1842,34,1706,276,628,243,34.36,-119.71
17268,12.7260562070809,4.7411,35,1604,334,904,337,34.36,-119.7
17269,12.697103641968,4.2283,36,1846,358,748,329,34.4,-119.71
17270,12.6523597481586,3.0938,25,1858,493,865,460,34.4,-119.7
17272,12.8868941763995,4.0451,27,3782,771,1742,751,34.4,-119.71
17274,12.3305002239052,2.6607,19,1215,360,1349,423,34.41,-119.7
17276,12.5471769944779,2.25,39,1383,459,677,362,34.38,-119.69
17277,13.1223633774043,2.6103,44,1208,357,603,297,34.41,-119.69
17279,12.7378766756814,5.0434,26,3119,562,1459,562,34.43,-119.74
17280,13.1223653774023,6.8927,31,1997,299,826,301,34.4,-119.75
17281,12.4722756863048,2.303,27,1448,404,978,338,34.43,-119.73
17282,12.9333796777368,5.3279,23,1364,227,638,238,34.42,-119.73
17283,12.8810558554624,5.4127,25,2024,312,907,335,34.42,-119.73
17285,12.7547719217242,5.5959,30,2365,417,1053,409,34.41,-119.74
17286,12.7656884334656,4.4375,29,1769,297,703,269,34.41,-119.73
17287,12.7218858108072,3.2895,26,1648,378,954,405,34.41,-119.72
17288,12.7050280967257,5,34,1664,292,705,257,34.35,-119.74
17289,12.6841684446732,5.345,32,1479,287,830,288,34.38,-119.74
17293,13.1223653774023,4.625,32,1872,318,749,296,34.43,-119.64
17294,13.1223653774023,5.3963,33,3597,519,1207,479,34.45,-119.61
17295,13.1223653774023,9.4522,37,3188,442,984,376,34.44,-119.63
17296,13.1223653774023,9.0267,16,2665,391,794,311,34.43,-119.61
17297,12.6028333130082,3.9659,8,1705,400,886,391,34.41,-119.53
17299,12.6158617251184,5.2039,24,3422,596,1763,601,34.4,-119.51
17300,12.6581032227857,2.0625,15,1112,256,411,245,34.4,-119.51
17301,12.4292161968444,2.6397,23,1414,365,889,345,34.39,-119.52
17302,12.7541940540399,3.233,32,1921,394,951,334,34.39,-119.51
17303,12.4332082181139,3.2125,20,1834,477,1305,417,34.4,-119.52
17304,12.6115377536383,2.7864,22,2323,727,1301,478,34.38,-119.53
17306,13.1223653774023,6.091,28,3506,563,1362,483,34.46,-119.51
17307,13.1223653774023,2.7275,17,1951,368,681,350,34.38,-119.55
17308,12.9598444479066,5.759,22,2512,426,919,341,34.38,-119.57
17309,13.1223653774023,4.2059,28,2718,542,1066,442,34.43,-119.59
17312,12.3484398868171,3.9224,17,4617,982,2303,923,34.39,-119.49
17314,12.8992198260901,3.7958,17,2074,382,1035,359,34.75,-120.18
17315,12.3493068136161,3.2569,14,1289,277,693,237,34.72,-120.27
17316,12.3300586253112,3.1912,25,1337,219,671,225,34.62,-120.18
17318,12.2793231072698,3.8582,15,2958,690,1348,617,34.61,-120.2
17319,12.8863878472747,5.5221,11,2137,339,916,338,34.63,-120.13
17321,12.4012281603042,2.9479,22,2136,465,1143,409,34.6,-120.14
17322,13.1223653774023,3.0185,17,921,189,434,219,34.61,-120.16
17323,12.6436822069649,2.5743,9,2536,499,832,385,34.59,-120.14
17324,12.4676673832186,4.2026,24,1601,282,731,285,34.59,-120.14
17325,13.1223653774023,6.6054,13,3942,585,1542,515,34.72,-120.04
17326,12.5755650931795,5.3154,18,1348,238,631,247,34.66,-120.11
17328,12.5146596786619,4.6554,11,3478,588,1693,582,34.62,-120.08
17329,12.8131171270367,5.5194,18,2708,382,988,359,34.62,-120.09
17330,12.9945300058944,6.2094,16,2943,394,959,359,34.62,-120.11
17331,11.343322680584,2.8906,11,586,125,317,74,34.61,-120.09
17332,12.8744147071711,5.1909,24,1874,319,820,315,34.59,-120.08
17333,12.5875865328158,3.9375,30,2992,609,1288,465,34.54,-120.01
17335,11.9183905730784,2.56,16,712,147,355,162,34.91,-120.45
17336,11.6960800080681,3.0559,20,3842,630,2490,662,34.9,-120.48
17337,12.5050655091278,5.7306,15,2143,286,929,315,34.88,-120.45
17338,12.5248899469127,6.7694,9,3124,415,1169,407,34.88,-120.44
17340,12.1756134380455,5.038,13,2312,352,1084,388,34.87,-120.44
17341,11.6509467628676,2.2791,23,3415,778,1492,633,34.86,-120.45
17342,12.5245263766487,2.0508,11,1633,348,504,327,34.86,-120.4
17343,11.9697172002437,4.8185,26,2384,385,1323,400,34.85,-120.4
17344,11.9703503120091,4.375,15,978,187,407,182,34.86,-120.41
17345,12.0323143193967,4.3125,17,3172,506,1538,473,34.86,-120.43
17346,11.8600549960654,3.8203,17,1932,347,874,312,34.86,-120.43
17347,12.697103641968,4.7813,17,2649,386,1057,362,34.9,-120.37
17348,12.7402240945997,3.9375,24,2590,404,1093,338,34.87,-120.33
17350,11.8824179126196,3.5391,27,2019,354,1029,346,34.9,-120.43
17351,12.0076217068063,4.1058,30,2388,393,1117,375,34.9,-120.43
17352,12.0167264737993,3.5288,8,3119,620,1159,544,34.88,-120.41
17354,11.9703503120091,5.0286,30,1979,342,999,320,34.89,-120.43
17356,11.9741405881829,5.0113,22,2580,381,1149,372,34.88,-120.43
17358,12.170445467887,4.6648,21,2131,329,1094,353,34.87,-120.43
17359,11.9684497729511,3.9871,26,1699,272,799,266,34.87,-120.43
17360,12.2145367239423,5.0639,4,3680,559,1678,569,34.88,-120.41
17362,11.9760303525248,5.062,32,1997,317,866,281,34.87,-120.41
17363,12.1735494538246,4.9028,15,1534,251,761,240,34.87,-120.41
17365,11.8961449641311,3.1078,33,3404,711,1579,639,34.95,-120.42
17367,12.1106624607255,3.6815,43,2020,344,692,310,34.95,-120.43
17368,11.80335376309,2.7188,32,2844,551,1337,516,34.94,-120.42
17369,12.136186518066,2.8649,4,2866,648,1311,578,34.93,-120.43
17370,12.293625542538,3.285,10,2980,585,1593,562,34.93,-120.43
17371,11.7644620907857,3.6639,21,2725,514,1466,488,34.98,-120.43
17373,11.9872945517256,4.4342,20,1678,307,840,316,34.96,-120.42
17374,12.0008917945901,4.8155,24,2739,414,1171,413,34.96,-120.43
17375,11.8270060112765,2.0673,24,1799,470,1416,408,34.96,-120.43
17377,11.7905572015685,2.212,19,2298,511,1246,513,34.96,-120.42
17378,11.7814247180052,1.0349,19,2350,631,1291,515,34.96,-120.43
17380,11.906992528126,4.2125,16,2299,403,1245,395,34.96,-120.41
17381,11.9170563500653,4.5066,14,2069,343,1240,338,34.96,-120.42
17382,12.3318238508357,4.0431,9,2813,492,1144,490,34.96,-120.38
